file,line,type,commit,author,date,time,timezone,datetime,depth,length
cv.html,47,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
cv.html,48,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,7
cv.html,49,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,23
cv.html,50,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,2
cv.html,51,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,71
cv.html,52,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,100
cv.html,53,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,68
cv.html,54,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,43
cv.html,55,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,3
cv.html,56,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,8
cv.html,57,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
cv.html,58,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,7
cv.html,59,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,17
cv.html,60,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,7
cv.html,61,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,35
cv.html,62,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,39
cv.html,63,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,30
cv.html,64,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,2
cv.html,65,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,85
cv.html,66,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,68
cv.html,67,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,81
cv.html,68,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,83
cv.html,69,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,3
cv.html,70,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,8
cv.html,71,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
cv.html,72,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,7
cv.html,73,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,50
cv.html,74,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,39
cv.html,75,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,29
cv.html,76,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,2
cv.html,77,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,92
cv.html,78,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,75
cv.html,79,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,99
cv.html,80,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,3
cv.html,81,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,8
cv.html,82,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,8
cv.html,83,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
cv.html,84,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,7
cv.html,85,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,25
cv.html,86,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,1
cv.html,87,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,97
cv.html,88,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,90
cv.html,89,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,28
cv.html,90,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,2
cv.html,91,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,8
cv.html,92,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
cv.html,93,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,7
cv.html,94,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,26
cv.html,95,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,2
cv.html,96,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,88
cv.html,97,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,71
cv.html,98,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,3
cv.html,99,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,8
cv.html,100,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
cv.html,101,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,7
cv.html,102,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,28
cv.html,103,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,2
cv.html,104,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,74
cv.html,105,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,73
cv.html,106,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,3,55
cv.html,107,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,3
cv.html,108,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,1,8
cv.html,109,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
cv.html,110,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,5
cv.html,111,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,5
projects\index.html,1,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,13
projects\index.html,2,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,14
projects\index.html,3,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,4
projects\index.html,4,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,22
projects\index.html,5,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,69
projects\index.html,6,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,35
projects\index.html,7,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,42
projects\index.html,8,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,70
projects\index.html,9,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,47
projects\index.html,10,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,5
projects\index.html,11,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,4
projects\index.html,12,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,38
projects\index.html,13,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,0,0
projects\index.html,14,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,21
projects\index.html,15,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,2,54
projects\index.html,16,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,2,22
projects\index.html,17,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,4
projects\index.html,18,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,0,0
projects\index.html,19,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,4
projects\index.html,20,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,2,15
projects\index.html,21,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,2,11
projects\index.html,22,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,2,26
projects\index.html,23,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,2,31
projects\index.html,24,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,0
projects\index.html,25,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,0,0
projects\index.html,26,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,1,26
projects\index.html,27,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,5
projects\index.html,28,html,00000000,Not Committed Yet,2025-11-07,22:30:18,-08:00,2025-11-07T22:30:18-08:00,0,5
contact\index.html,1,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,13
contact\index.html,2,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,14
contact\index.html,3,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,4
contact\index.html,4,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,41
contact\index.html,5,html,3daec96e,Junran Yang,2025-10-17,22:21:29,-07:00,2025-10-17T22:21:29-07:00,2,48
contact\index.html,6,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,20
contact\index.html,7,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,68
contact\index.html,8,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,34
contact\index.html,9,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,5
contact\index.html,10,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,0
contact\index.html,11,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,4
contact\index.html,12,html,ed77436a,Junran Yang,2025-10-19,01:43:38,-07:00,2025-10-19T01:43:38-07:00,2,8
contact\index.html,13,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,30
contact\index.html,14,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,43
contact\index.html,15,html,9d6ac60d,Junran Yang,2025-10-17,22:34:42,-07:00,2025-10-17T22:34:42-07:00,2,41
contact\index.html,16,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,71
contact\index.html,17,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,25
contact\index.html,18,html,ed77436a,Junran Yang,2025-10-19,01:43:38,-07:00,2025-10-19T01:43:38-07:00,2,8
contact\index.html,19,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,14
contact\index.html,20,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,78
contact\index.html,21,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,7
contact\index.html,22,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,56
contact\index.html,23,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,8
contact\index.html,24,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,59
contact\index.html,25,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,10
contact\index.html,26,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,62
contact\index.html,27,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,7
contact\index.html,28,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,77
contact\index.html,29,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,35
contact\index.html,30,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,37
contact\index.html,31,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,4,36
contact\index.html,32,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,2,5
contact\index.html,33,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,5
contact\index.html,34,html,badb3516,Junran Yang,2025-10-04,23:28:48,-07:00,2025-10-04T23:28:48-07:00,0,5
